,id,indexed_date,language,media_name,media_url,publish_date,headline,url,labels,entity_labels,lab,entities,lang,pal_ent,hamas_ent,isr_ent,other_ent,date,Lab_1,Label_1,scores_0,scores_1
2402,afa0b881bb1fdb8511705fb11ca99ca4be3a4fbfe52c4a795796746265164fac,2024-07-31 12:11:15.006271,en,bbc.com,bbc.com,2024-07-29,Bowen: Golan attack leaves border war's unspoken rules in tatters,https://www.bbc.com/news/articles/c6p2j85k8dro,1,0,10,"['Bowen', 'Golan']",True,False,False,False,False,2024-07-29,1,S,0.09516959,0.90483046
2403,f9a111c46bfdbf5a75b7c28062ac8e6ef3609add3d7c4611708a981240734729,2024-07-28 15:28:05.368813,en,bbc.com,bbc.com,2024-07-28,Golan Heights strike: Thousands mourn children killed,https://www.bbc.com/news/articles/cz5rj16ed4lo,1,0,10,"['Golan Heights', 'Thousands']",True,False,False,False,False,2024-07-28,0,O,0.99340785,0.006592119
2404,b595d85615d30d3ff5789f7f888152fa8983216a6be36e6ddba086f815a099d7,2024-07-29 14:27:24.263732,en,foxnews.com,foxnews.com,2024-07-28,"Israel set to counter Hezbollah following terror attack: 'response will be swift, harsh and painful'",https://www.foxnews.com/world/israel-set-to-counter-hezbollah-following-terror-attack-response-will-swift-harsh-painful,1,1,11,"['Israel', 'Hezbollah']",True,False,True,True,False,2024-07-28,1,S,0.057844162,0.94215584
2405,1c54a3a7df86d5e0242bb675b4369f4b70e2c15458328d67796f64ded2e46ee4,2024-07-28 08:31:50.092836,en,aljazeera.com,aljazeera.com,2024-07-28,‘My baby girl was born on the street’: A traumatic birth in Gaza,https://www.aljazeera.com/features/2024/7/28/my-baby-girl-was-born-on-the-street-a-traumatic-birth-in-gaza?traffic_source=rss,1,1,11,['Gaza'],True,False,False,False,False,2024-07-28,1,S,0.022662835,0.9773372
2406,ae39fbdf883c1386d4dce7681eed04b100672253c52248e1ef077464ab22a10f,2024-07-28 19:20:28.719733,en,bbc.com,bbc.com,2024-07-28,Israel-Hezbollah: Rocket strike puts foes on brink of all-out war,https://www.bbc.com/news/articles/c2e4m6m1r4eo,1,0,10,['Israel'],True,False,True,True,False,2024-07-28,1,S,0.03454735,0.9654527
2407,f0b8c7574e1d23ed35cbafd3c99b5b9e32e5e6adce8749b0137e3e75f45ed6e3,2024-07-28 13:20:58.374091,en,foxnews.com,foxnews.com,2024-07-28,Netanyahu responds to Hezbollah attack that killed children at soccer field: 'This will not go unanswered',https://www.foxnews.com/politics/netanyahu-responds-hezbollah-attack-killed-children-soccer-field-this-not-go-unanswered,1,0,10,"['Netanyahu', 'Hezbollah']",True,False,True,True,False,2024-07-28,1,S,0.26869,0.73131
2408,78b663e1d54043f26317fe74e8ba231c3e5314ae03df08bcef5df1cc2c47a2c5,2024-07-29 00:18:25.820706,en,bbc.co.uk,bbc.co.uk,2024-07-28,Children killed in attack on football pitch in Israeli-occupied Golan Heights,https://www.bbc.co.uk/programmes/p0jf05f9,1,1,11,"['Israeli', 'Golan Heights']",True,False,False,True,False,2024-07-28,0,O,0.9980869,0.0019131202
2409,3b18b4b50ebe47465970f752a0a6eac49c7f882874bae159cb440db86a26b4c1,2024-07-28 01:21:38.716064,en,bbc.com,bbc.com,2024-07-28,Paris 2024: The Palestinian Olympians representing their people,https://www.bbc.com/news/articles/cz475vdd97qo,1,1,11,"['Paris 2024', 'Palestinian']",True,True,False,False,False,2024-07-28,0,O,0.91221976,0.08778019
2410,04258e3a71a8903a67cb76c35e35f980019a930d1a5caa6fc8fe25cf78d469b0,2024-07-28 15:19:55.711002,en,aljazeera.com,aljazeera.com,2024-07-28,Gaza is the fate of humanity,https://www.aljazeera.com/opinions/2024/7/28/gaza-is-the-fate-of-humanity?traffic_source=rss,0,1,01,['Gaza'],True,False,False,False,False,2024-07-28,1,S,0.21939999,0.7806
2411,3a994ab491d7ce423056ba7ccede634569d65be7f8ba26a92cabe69e5b366dd4,2024-07-29 02:21:27.916070,en,foxnews.com,foxnews.com,2024-07-28,"Tajikistan Olympian refuses to shake Israeli athlete’s hand, yells ‘Allah Akbar' during Judo competition",https://www.foxnews.com/media/tajikistan-olympian-refuses-shake-israeli-athletes-hand-yells-allah-akbar-during-judo-competition,0,1,01,"['Tajikistan', 'Israeli', 'Akbar']",True,False,False,True,False,2024-07-28,1,S,0.18611026,0.81388974
2412,5373382428a26741c683879b8ecb5567a14f01d083ca6b2893211414f3709ffd,2024-07-28 13:19:01.576193,en,aljazeera.com,aljazeera.com,2024-07-28,Belal Muhammad becomes first fighter of Palestinian origin to win UFC title,https://www.aljazeera.com/sports/2024/7/28/belal-muhammad-becomes-first-fighter-of-palestinian-origin-to-win-ufc?traffic_source=rss,1,1,11,"['Belal Muhammad', 'Palestinian', 'UFC']",True,True,False,False,False,2024-07-28,0,O,0.99453694,0.005463095
2413,c744d97554ef5b551a8b4a2e62278b56440723c2345b43b32e4f1aca7ea34bff,2024-07-27 15:17:56.169416,en,aljazeera.com,aljazeera.com,2024-07-27,The pro-Palestinian student movement is alive and well,https://www.aljazeera.com/opinions/2024/7/27/the-pro-palestinian-student-movement-is-alive-and-well?traffic_source=rss,0,1,01,['pro-Palestinian'],True,True,False,False,False,2024-07-27,0,O,0.971058,0.02894203
2414,6bb33110fca336d6b6abe7740c02458878a45d3d78cf9eb6398ae1a8fa258fbe,2024-07-27 15:24:00.651767,en,foxnews.com,foxnews.com,2024-07-27,"Israel airstrike hits Gaza shelter, leaving 30 dead",https://www.foxnews.com/world/israel-airstrike-hits-gaza-shelter-leaving-30-dead,1,1,11,"['Israel', 'Gaza', '30']",True,False,False,True,False,2024-07-27,0,O,0.992311,0.007689074
2415,b56eedec43301351ffe953a11b3cc5afe92e34c25a5c219d707abf66742b734e,2024-07-27 23:24:12.184851,en,foxnews.com,foxnews.com,2024-07-27,Trump calls Kamala Harris' meeting with Netanyahu 'terrible and insulting',https://www.foxnews.com/politics/trump-calls-kamala-harris-meeting-netanyahu-terrible-insulting,1,0,10,"['Trump', 'Kamala Harris', 'Netanyahu']",True,True,False,True,False,2024-07-27,1,S,0.041766264,0.9582337
2416,bedcca094871b1942d2f7f77b9cdcbc5d166537dfd4cd90590798cf40563bfe6,2024-07-27 11:19:17.244364,en,aljazeera.com,aljazeera.com,2024-07-27,Israeli military expands evacuation order for Gaza’s battered Khan Younis,https://www.aljazeera.com/news/2024/7/27/israeli-military-expands-evacuation-order-for-gazas-battered-khan-younis?traffic_source=rss,1,1,11,"['Israeli', 'Gaza', 'Khan Younis']",True,True,False,True,False,2024-07-27,0,O,0.9967733,0.003226676
2417,1339a061818efdbc076faf4f99f7413acdeb7b1112aae09ef226a1b8fa837caf,2024-07-27 18:19:58.535568,en,aljazeera.com,aljazeera.com,2024-07-27,Israeli attacks kill more than 50 Palestinians across Gaza,https://www.aljazeera.com/news/2024/7/27/israeli-attacks-kill-more-than-50-palestinians-across-gaza?traffic_source=rss,1,1,11,"['Israeli', 'more than 50', 'Palestinians', 'Gaza']",True,True,False,True,False,2024-07-27,0,O,0.9985703,0.0014296882
2418,fe95ec9f7132fd3f67cd8d3e950f9184a090d07905836025d4fac3311099b1e5,2024-07-28 01:25:18.207012,en,bbc.co.uk,bbc.co.uk,2024-07-27,Israeli strike on Gaza school killed 30 – Gaza health ministry,https://www.bbc.co.uk/programmes/w172zb8zcz5ny8m,1,1,11,"['Israeli', 'Gaza', '30', 'Gaza']",True,False,False,True,False,2024-07-27,0,O,0.99932384,0.00067614496
2419,14fedc73018ec372093e00bf2143c5f45e9442d61f08115fe49cb9f2ed1ae0f9,2024-07-27 08:40:09.738150,en,aljazeera.com,aljazeera.com,2024-07-27,How deep is the divide between Israel’s military and its government?,https://www.aljazeera.com/news/2024/7/27/how-deep-israel-divide-military-government?traffic_source=rss,1,1,11,['Israel'],True,False,False,True,False,2024-07-27,1,S,0.37595975,0.62404025
2420,26e804cd47f9afe05c90311c68a83df52ee2eadf2aacc70dcc94db586c2026f4,2024-07-27 21:18:31.294651,en,aljazeera.com,aljazeera.com,2024-07-27,At least 11 killed in rocket attack in Israeli-occupied Golan Heights,https://www.aljazeera.com/news/2024/7/27/israel-says-10-killed-in-rocket-attack-on-occupied-golan-heights?traffic_source=rss,1,1,11,"['At least 11', 'Israeli', 'Golan Heights']",True,False,False,True,False,2024-07-27,0,O,0.99920136,0.0007987098
2421,6ed3176048a4c2015260a4be570cf08ec7a65fd7e3069c90bc2cfb62687e4588,2024-07-27 19:18:28.494957,en,bbc.com,bbc.com,2024-07-27,Ten dead in rocket attack on Israeli-occupied Golan,https://www.bbc.com/news/articles/c29dydz84ngo,1,1,11,"['Ten', 'Israeli', 'Golan']",True,False,False,True,False,2024-07-27,0,O,0.99897146,0.001028601
2422,152f0214ecb47cc8f367f17aec8db548bb58b5b45fd47e1811c8e43e73155a6f,2024-07-27 10:20:46.689156,en,aljazeera.com,aljazeera.com,2024-07-27,"Under Israeli law, UNRWA is about to become a terrorist organisation",https://www.aljazeera.com/opinions/2024/7/27/under-israeli-law-unrwa-is-about-to-become-a-terrorist-organisation?traffic_source=rss,1,1,11,"['Israeli', 'UNRWA']",True,False,False,True,True,2024-07-27,0,O,0.72505885,0.27494118
2423,6961387c4f247950ed581ac173be292f89e48948a8afc5f485f26264aec0509b,2024-07-27 00:23:33.716114,en,foxnews.com,foxnews.com,2024-07-26,Park Police union says officers ‘did everything they could’ during DC anti-Israel riot,https://www.foxnews.com/politics/park-police-union-says-officers-did-everything-could-during-dc-anti-israel-riot,1,0,10,"['Park Police', 'anti-Israel']",True,False,False,True,False,2024-07-26,1,S,0.4073739,0.59262615
2424,b2cf6cfd450aba94a44fe30a305ac4190842f9a5be313df52295391617728d8e,2024-07-26 21:32:50.699445,en,bbc.com,bbc.com,2024-07-26,Three ways Trump will try to end the Harris honeymoon,https://www.bbc.com/news/articles/crg4p4ndkr0o,1,1,11,"['Three', 'Trump', 'Harris']",True,False,False,True,False,2024-07-26,0,O,0.9944423,0.0055577145
2425,ff9948124d308ca296296127b36ae5e5083251d059a556a5eab9661ac77355da,2024-07-26 22:39:37.264595,en,aljazeera.com,aljazeera.com,2024-07-26,"More than 180,000 displaced amid Israeli assault on Gaza’s Khan Younis",https://www.aljazeera.com/news/2024/7/26/more-than-180000-displaced-from-gazas-khan-younis-in-four-days-un-says?traffic_source=rss,1,1,11,"['More than 180,000', 'Israeli', 'Gaza', 'Khan Younis']",True,True,False,True,False,2024-07-26,0,O,0.9916242,0.008375882
2426,501120b6f0dc2c08812548974684784d57c161d5289aaf9ccff8ff8da1d2686a,2024-07-28 15:25:24.937248,en,foxnews.com,foxnews.com,2024-07-26,"Israeli lawmakers seek to ban UNRWA over support for Hamas, declare it terrorist entity",https://www.foxnews.com/world/israeli-lawmakers-seek-to-ban-unrwa-over-support-hamas-declare-terrorist-entity,1,1,11,"['Israeli', 'UNRWA', 'Hamas']",True,False,True,True,True,2024-07-26,0,O,0.99191177,0.0080882
2427,47d6178defd8a7fe16191caef255b3787a7182871665a10306c53d4976aed2d9,2024-07-26 08:33:43.701959,en,aljazeera.com,aljazeera.com,2024-07-26,Harris says she won’t be ‘silent’ on Gaza after Netanyahu meeting,https://www.aljazeera.com/program/newsfeed/2024/7/26/harris-says-she-wont-be-silent-on-gaza-after-netanyahu-meeting?traffic_source=rss,1,1,11,"['Harris', 'Gaza', 'Netanyahu']",True,False,False,True,False,2024-07-26,1,S,0.31366533,0.6863347
2428,4c056b98a63e6f632d758c874a3c11ec41c2134172871cb1e3a0f3e2da7b7869,2024-07-26 19:26:52.039457,en,foxnews.com,foxnews.com,2024-07-26,"Trump greets Netanyahu at Mar-a-Lago, says World War III could happen if Harris wins",https://www.foxnews.com/politics/trump-greets-netanyahu-mar-a-lago-says-world-war-iii-could-happen-harris-wins,1,0,10,"['Trump', 'Netanyahu', 'Mar-a-Lago', 'World War III', 'Harris']",True,False,False,True,False,2024-07-26,1,S,0.04232075,0.95767933
2429,acf11b50028fc9910b02c614ae67a1752f97e35cb8c43ec9dc8674f7b1f93e81,2024-07-26 10:24:48.684618,en,aljazeera.com,aljazeera.com,2024-07-26,Harris says she won’t be ‘silent’ on Gaza suffering after Netanyahu meeting,https://www.aljazeera.com/news/2024/7/26/harris-says-she-wont-be-silent-on-gaza-suffering-after-netanyahu-meeting?traffic_source=rss,1,1,11,"['Harris', 'Gaza', 'Netanyahu']",True,False,False,True,False,2024-07-26,1,S,0.17289948,0.8271005
2430,cb4496893d230a80a29ced747f02acf6aa9308364ad3a9dbc2ca4deaaf2490af,2024-07-26 19:30:45.620140,en,aljazeera.com,aljazeera.com,2024-07-26,"Netanyahu meets Trump, capping US trip marked by Gaza protests",https://www.aljazeera.com/news/2024/7/26/netanyahu-meets-trump-at-mar-a-lago-capping-trip-marked-by-gaza-protests?traffic_source=rss,1,1,11,"['Netanyahu', 'Trump', 'US', 'Gaza']",True,False,False,True,False,2024-07-26,0,O,0.9980186,0.0019813266
2431,2626d612cb33d915754e6acd5b4d9449e2590e5ec3aa130df56b23a0d1891c21,2024-07-27 15:27:13.030639,en,bbc.com,bbc.com,2024-07-26,Netanyahu says Israel will attend latest push for Gaza ceasefire,https://www.bbc.com/news/articles/czq6v9jx939o,1,1,11,"['Netanyahu', 'Israel', 'Gaza']",True,False,False,True,False,2024-07-26,0,O,0.9988777,0.0011222995
2432,fadcc930ac11a6dd42fefff1acfcf6b6103eda05bb581063b2658325fff52186,2024-07-25 19:31:35.256518,en,aljazeera.com,aljazeera.com,2024-07-25,Palestinians released from Israeli prison show signs of torture,https://www.aljazeera.com/program/newsfeed/2024/7/25/palestinians-released-from-israeli-prison-show-signs-of-torture?traffic_source=rss,1,1,11,"['Palestinians', 'Israeli']",True,True,False,True,False,2024-07-25,0,O,0.95500135,0.04499856
2433,32dc883c60a3d7abc7269dae2ecbe17ec9b66b5a07f1ad7b4fc1b95efce84ff4,2024-07-25 12:23:44.920557,en,aljazeera.com,aljazeera.com,2024-07-25,Israel steps up West Bank raids after ICJ ‘illegal occupation’ ruling,https://www.aljazeera.com/program/newsfeed/2024/7/25/israel-steps-up-west-bank-raids-after-icj-illegal-occupation-ruling?traffic_source=rss,1,1,11,"['Israel', 'West Bank', 'ICJ']",True,True,False,True,True,2024-07-25,0,O,0.55666184,0.44333813
2434,ba0961e78851c3c43d1f7c5432a3ef4c1c54826d4221ef9bed27c4b43d4d6784,2024-07-25 18:32:23.056488,en,foxnews.com,foxnews.com,2024-07-25,Dem senator echoes Netanyahu's attacks on pro-Hamas agitators hours after condemning his rhetoric about them,https://www.foxnews.com/politics/dem-senator-echoes-netanyahu-attacks-pro-hamas-agitators-hours-after-condemning-rhetoric-about-them,1,1,11,"['Netanyahu', 'hours']",True,False,True,True,False,2024-07-25,0,O,0.8832796,0.11672044
2435,20df34c91dd1a3acd9c2fe75acd2a156900310410679fdfd6091aec50e32d2bf,2024-07-25 16:34:09.057467,en,foxnews.com,foxnews.com,2024-07-25,"VP Harris finally reacts to DC violence, hours after flag burning by anti-Israel agitators",https://www.foxnews.com/politics/vp-harris-finally-reacts-dc-violence-hours-after-flag-burning-anti-israel-agitators,0,1,01,"['Harris', 'DC', 'hours', 'anti-Israel']",True,False,False,True,False,2024-07-25,1,S,0.20635065,0.7936493
2436,b39ec6df9ef9dd04245b0548b953fa2763d28e84d94db7cf70210514df760b20,2024-07-25 12:23:30.055827,en,aljazeera.com,aljazeera.com,2024-07-25,Protesters denounce Israeli PM Netanyahu’s speech to US Congress,https://www.aljazeera.com/program/newsfeed/2024/7/25/protesters-denounce-israeli-pm-netanyahus-speech-to-us-congress?traffic_source=rss,1,1,11,"['Israeli', 'Netanyahu', 'US Congress']",True,False,False,True,True,2024-07-25,0,O,0.98625606,0.013743917
2437,6a9601f469d87bda8c5362ed2ada92b41063284b9795e114a3a836a87b6a1eb5,2024-07-25 16:32:42.990612,en,aljazeera.com,aljazeera.com,2024-07-25,"Biden, Harris to meet Israel’s Netanyahu amid Gaza war protests",https://www.aljazeera.com/news/2024/7/25/biden-harris-to-meet-israels-netanyahu-amid-gaza-war-protests?traffic_source=rss,1,1,11,"['Biden', 'Harris', 'Israel', 'Netanyahu', 'Gaza']",True,False,False,True,False,2024-07-25,0,O,0.99882907,0.0011708874
2438,622a4742623281fce0923b3d30c69992e3cf6e47c984922061858434b3d048d8,2024-07-25 12:34:44.356471,en,aljazeera.com,aljazeera.com,2024-07-25,Palestinian teen describes Israeli strike on friends playing in street,https://www.aljazeera.com/program/newsfeed/2024/7/25/palestinian-teen-describes-israeli-strike-on-friends-playing-in-street?traffic_source=rss,1,1,11,"['Palestinian', 'Israeli']",True,True,False,True,False,2024-07-25,0,O,0.8535173,0.14648272
2439,3c6011dbf821c9ceb0e3e89699b29a2ef37f62ab277de06dfecec25d93cafea3,2024-07-25 21:33:29.393938,en,aljazeera.com,aljazeera.com,2024-07-25,What issues do Trump and Harris want to fight the election on?,https://www.aljazeera.com/program/inside-story/2024/7/25/what-issues-do-trump-and-harris-want-to-fight-the-election-on?traffic_source=rss,1,1,11,"['Trump', 'Harris']",True,False,False,True,False,2024-07-25,0,O,0.985246,0.014754052
2440,f54c51239a8478622cf276b9ce87397641661b40794740679ab1fce31afc1d67,2024-07-25 21:20:44.023151,en,foxnews.com,foxnews.com,2024-07-25,CNN anchor equates Biden to George Washington for sacrificing his re-election campaign,https://www.foxnews.com/media/cnn-anchor-equates-biden-george-washington-sacrificing-re-election-campaign,1,0,10,"['CNN', 'Biden', 'George Washington']",True,False,False,True,True,2024-07-25,1,S,0.09530791,0.90469205
2441,0251c7770df1411eb5b0eee82b213b92e7a71388f15e9ce82b8597a2e26fbac8,2024-07-25 23:36:57.805219,en,bbc.co.uk,bbc.co.uk,2024-07-25,Netanyahu defends Gaza war as protesters rally outside US Congress,https://www.bbc.co.uk/programmes/p0jdf50g,1,0,10,"['Netanyahu', 'Gaza', 'US', 'Congress']",True,False,False,True,True,2024-07-25,0,O,0.9826978,0.017302185
2442,e151b313239b7f90971606cf91049a2dfa018b081735957b218db1493ea37978,2024-07-26 14:31:52.202176,en,foxnews.com,foxnews.com,2024-07-25,Fox News ‘Antisemitism Exposed’ Newsletter: Pro-Hamas protesters riot as Netanyahu visits DC,https://www.foxnews.com/us/fox-news-antisemitism-exposed-newsletter-pro-hamas-protesters-riot-netanyahu-visits-dc,1,1,11,"['Fox News ‘Antisemitism', 'Pro-Hamas', 'Netanyahu', 'DC']",True,False,True,True,False,2024-07-25,1,S,0.027769675,0.97223026
2443,e6c617adbc3dafd8d1ae4aa11fef52872788f73e3173b4f1daff8a5871ccf87e,2024-07-25 12:23:14.109821,en,aljazeera.com,aljazeera.com,2024-07-25,How Israel is shrinking Gaza’s ‘safe zones’,https://www.aljazeera.com/news/2024/7/25/how-israel-is-shrinking-gazas-safe-zones?traffic_source=rss,1,1,11,"['Israel', 'Gaza']",True,False,False,True,False,2024-07-25,1,S,0.08565418,0.9143458
2444,ebaaf7e52804596e88bc00c9ef6a8d4008b96d74c68efc45ab90d4b1f8876920,2024-08-05 22:27:41.913802,en,foxnews.com,foxnews.com,2024-07-25,"Columbia University students file lawsuit against organizers, supporters of anti-Israel campus encampments",https://www.foxnews.com/media/columbia-university-students-file-lawsuit-against-organizers-supporters-anti-israel-campus-encampments,0,1,01,"['Columbia University', 'anti-Israel']",True,False,False,True,True,2024-07-25,0,O,0.98490506,0.015094957
2445,936f631316000807eef84c38e390c706b542e0cbf4d423de887541ba7e99fb7b,2024-07-25 17:32:42.237767,en,foxnews.com,foxnews.com,2024-07-25,"'Woke' political, college leaders set stage for pro-Hamas DC protest: lawmaker",https://www.foxnews.com/politics/woke-political-college-leaders-set-stage-pro-hamas-dc-protest-lawmaker,1,1,11,"['Woke', 'pro-Hamas DC']",True,False,True,True,False,2024-07-25,0,O,0.7518195,0.24818045
2446,f7853940d60056b8155d69b654b6f1d3f8e5a6c50375d8d23ea98839e712f478,2024-07-25 12:24:11.403036,en,aljazeera.com,aljazeera.com,2024-07-25,The ICJ compelled the international community to take action against Israel,https://www.aljazeera.com/opinions/2024/7/25/the-icj-compelled-the-international-community-to-take-action-against-israel?traffic_source=rss,1,1,11,"['ICJ', 'Israel']",True,False,False,True,True,2024-07-25,0,O,0.9910417,0.008958346
2447,3b555412f3b597ca11b70f93d46de697cab69024a53bd18a6b4e00108e056723,2024-07-25 13:22:52.269611,en,foxnews.com,foxnews.com,2024-07-25,House Republicans replace American flags at Union Station after anti-Israel protests,https://www.foxnews.com/politics/house-republicans-replace-american-flags-union-station-after-anti-israel-protests,1,1,11,"['House', 'Republicans', 'American', 'Union Station', 'anti-Israel']",True,False,False,True,False,2024-07-25,0,O,0.9970897,0.0029103665
2448,5e98ee92a7b2b354fc20951da77a1642f18cc57ee04230cd034b0f7119aaa047,2024-07-25 14:34:11.947930,en,aljazeera.com,aljazeera.com,2024-07-25,"Palestinian prisoners freed by Israel say they were tortured, threatened",https://www.aljazeera.com/news/2024/7/25/palestinian-prisoners-freed-by-israel-say-they-were-tortured-threatened?traffic_source=rss,1,1,11,"['Palestinian', 'Israel']",True,True,False,True,False,2024-07-25,0,O,0.8979071,0.10209291
2449,8bc5198cc19408fe74a9f113e35b57cee60781c82da979bac72e0c1651068f7b,2024-07-25 10:31:10.490539,en,foxnews.com,foxnews.com,2024-07-25,"Anti-Israel agitators stage massive protest in Washington, DC, amid Netanyahu's US visit",https://www.foxnews.com/live-news/washington-dc-palestinian-protest-israel,1,1,11,"['Washington', 'DC', 'Netanyahu', 'US']",True,False,False,True,False,2024-07-25,0,O,0.891411,0.108588986
2450,cb1779ae008cdc1eea9dbd1d4b334bc8c8db35ac9555c745f7f1002f73f7e29a,2024-07-25 11:31:50.173517,en,aljazeera.com,aljazeera.com,2024-07-25,Israeli captives’ relatives detained during Netanyahu speech in US: Reports,https://www.aljazeera.com/news/2024/7/25/israeli-captives-relatives-detained-during-netanyahu-speech-in-us-reports?traffic_source=rss,1,0,10,"['Israeli', 'Netanyahu', 'US']",True,False,False,True,False,2024-07-25,0,O,0.99887305,0.0011269387
2451,27e6b66e2d82c97f449ca0bce6d79cd28277d39f9c36ece4811a9d4b836ee505,2024-07-25 11:31:30.765927,en,bbc.com,bbc.com,2024-07-25,Gaza war: Israeli forces recover bodies of five hostages,https://www.bbc.com/news/articles/c51y9qpjyx8o,1,1,11,"['Gaza', 'Israeli', 'five']",True,False,False,True,False,2024-07-25,0,O,0.9994998,0.0005001738
2452,137ea5798bf25e41d4b1a91c9caa56e5503ae75ce201ea691036f87cbe882c95,2024-07-25 20:36:48.056577,en,aljazeera.com,aljazeera.com,2024-07-25,Protesters recreate mini-Gaza scene in Berlin to highlight suffering,https://www.aljazeera.com/program/newsfeed/2024/7/25/protesters-recreate-mini-gaza-scene-in-berlin-to-highlight-suffering?traffic_source=rss,1,1,11,"['Gaza', 'Berlin']",True,False,False,False,False,2024-07-25,0,O,0.9240566,0.07594342
2453,bb5c19e5e1ded830cafb0abb8da2e23ba39335db515ff2c4ff26ed1ba441b608,2024-07-26 01:21:05.931268,en,bbc.com,bbc.com,2024-07-25,Netanyahu meets Biden to close 'gaps' on Gaza ceasefire deal,https://www.bbc.com/news/articles/cg3eppp0n57o,1,1,11,"['Netanyahu', 'Biden', 'Gaza']",True,False,False,True,False,2024-07-25,0,O,0.93780285,0.062197164
2454,7234cc03c50bd57a28e83ee153e75a39b87c28be731094a667f63eeb7539b2ed,2024-07-25 12:24:16.318758,en,aljazeera.com,aljazeera.com,2024-07-25,Israeli military says bodies of five captives retrieved from Gaza,https://www.aljazeera.com/news/2024/7/25/israeli-military-says-bodies-of-five-captives-retrieved-from-gaza?traffic_source=rss,1,1,11,"['Israeli', 'five', 'Gaza']",True,False,False,True,False,2024-07-25,0,O,0.9995455,0.00045450954
2455,f0625dff42ca66bf6234a30cf74aeff326d77c0253e6f51724fe53372a8e9ffb,2024-07-26 01:21:29.987319,en,foxnews.com,foxnews.com,2024-07-25,Kamala Harris reacts to anti-Israel riots at DC's Union Station,https://www.foxnews.com/politics/kamala-harris-reacts-anti-israel-riots-dcs-union-station,1,1,11,"['Kamala Harris', 'anti-Israel', 'DC', 'Union Station']",True,True,False,True,False,2024-07-25,0,O,0.85715735,0.14284267
2456,cd9687db827cc6b779f9b61dd8c66fd86cf5968e086effa89364df2ff1451a65,2024-07-24 20:21:21.639076,en,foxnews.com,foxnews.com,2024-07-24,Man charged over attempted murder of Salman Rushdie accused of ties to Hezbollah,https://www.foxnews.com/world/man-charged-attempted-murder-salman-rushdie-accused-ties-hezbollah,1,1,11,"['Salman Rushdie', 'Hezbollah']",True,False,True,False,False,2024-07-24,0,O,0.9959559,0.0040441286
2457,4fc847ee352fdc1e629a683a63055456cb473c271b69ddb52f40efa6b373493b,2024-07-25 03:23:46.769538,en,bbc.com,bbc.com,2024-07-24,Rushdie attacker charged with supporting militant group Hezbollah,https://www.bbc.com/news/articles/c29d23dg5e8o,0,1,01,"['Rushdie', 'Hezbollah']",True,False,True,False,False,2024-07-24,0,O,0.970053,0.029947016
2458,43dbbb25dcef23304011675bee38a40fbd5f5924492bfd3f5f6286aecbcae8b0,2024-07-25 00:27:39.773576,en,aljazeera.com,aljazeera.com,2024-07-24,"As US Congress cheered for Netanyahu, protesters gathered to denounce him",https://www.aljazeera.com/news/2024/7/24/as-us-congress-cheered-for-netanyahu-protesters-gathered-to-denounce-him?traffic_source=rss,1,0,10,"['US Congress', 'Netanyahu']",True,False,False,True,True,2024-07-24,0,O,0.5141429,0.48585707
2459,b5b071f85c70bac7ec27f9cf18690dd138d43338eb67b8bddcd182f18a4fc955,2024-07-24 19:20:18.456494,en,foxnews.com,foxnews.com,2024-07-24,GOP lawmaker cracks down on antisemitic student protesters with new bill ahead of Netanyahu address,https://www.foxnews.com/politics/gop-lawmaker-cracks-down-antisemitic-student-protesters-new-bill-ahead-netanyahu-address,1,1,11,"['GOP', 'Netanyahu']",True,False,False,True,False,2024-07-24,1,S,0.021677054,0.978323
2460,e6861fd7b1df009b3ca7c3b2c91089dfc44ba0c19d6331b16a25b671f447acaf,2024-07-24 19:31:02.441656,en,aljazeera.com,aljazeera.com,2024-07-24,Pro-Palestine activists release maggots at Israeli delegation hotel,https://www.aljazeera.com/program/newsfeed/2024/7/24/pro-palestine-activists-release-maggots-at-israeli-delegation-hotel?traffic_source=rss,1,1,11,"['Pro-Palestine', 'Israeli']",True,True,False,True,False,2024-07-24,0,O,0.99714017,0.002859835
2461,32c7e62cb6e0f28227def6d1556af350b6e4d2ee1985f83a1e2b08117289e584,2024-07-25 03:19:31.178759,en,foxnews.com,foxnews.com,2024-07-24,Patriot rescues fragment of Old Glory as pro-Hamas agitators burn American flag in viral video,https://www.foxnews.com/us/patriot-rescues-fragment-old-glory-pro-hamas-agitators-burn-american-flag,0,1,01,"['Patriot', 'Old Glory', 'American']",True,False,True,True,False,2024-07-24,1,S,0.20011376,0.79988617
2462,2ba6185cbcb9d0a9521982bf4056aa3d126f127a41490a4fcda149aeafe0e56a,2024-07-24 19:20:43.938899,en,foxnews.com,foxnews.com,2024-07-24,"Palestinian protesters release maggots, crickets in Watergate Hotel in protest of Netanyahu visit",https://www.foxnews.com/politics/palestinian-protestors-release-maggots-crickets-watergate-hotel-protest-netanyahu-visit,1,1,11,"['Palestinian', 'Watergate Hotel', 'Netanyahu']",True,True,False,True,False,2024-07-24,0,O,0.99418056,0.0058194906
